eta,a,c,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,q05_terminal_psi,q50_terminal_psi,q95_terminal_psi,stable_count,transition_count,unstable_count,p_stable,p_transition,p_unstable,p_stable_low,p_stable_high
0.00853932584269663,0.05,0.02,0.765606796592474,0.0032954056924224926,0.00016477028462112464,0.7599529683589935,0.7656427621841431,0.7707594215869904,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.012078651685393259,0.05,0.02,0.759561687707901,0.0036420430180083238,0.0001821021509004162,0.753732544183731,0.7595102190971375,0.765546229481697,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.01561797752808989,0.05,0.02,0.7532558795809746,0.0034317687879201805,0.00017158843939600902,0.7476215451955796,0.753273218870163,0.7587829828262329,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.019157303370786517,0.05,0.02,0.7479195664823055,0.0034611761155007815,0.00017305880577503908,0.742446568608284,0.7478308975696564,0.7535203039646149,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.022696629213483147,0.05,0.02,0.7416548888385296,0.0035211222525838573,0.00017605611262919287,0.7353454411029816,0.741600513458252,0.7473473370075225,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.026235955056179778,0.05,0.02,0.7354886196553707,0.003326081044131426,0.0001663040522065713,0.7304249405860901,0.7354386150836945,0.7411147266626358,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.029775280898876405,0.05,0.02,0.7293657582998275,0.0032883411565165816,0.00016441705782582907,0.7239347934722901,0.7294597625732422,0.7348385155200958,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.033314606741573036,0.05,0.02,0.7235876403748989,0.0035234291119932144,0.00017617145559966073,0.7175804555416108,0.7238799035549164,0.7293811827898026,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.03685393258426966,0.05,0.02,0.717764539718628,0.00348769569386576,0.000174384784693288,0.7117209285497665,0.7182346284389496,0.7231431901454926,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.04039325842696629,0.05,0.02,0.7114577761292458,0.003585937293871677,0.00017929686469358384,0.7054595679044724,0.7115451991558075,0.7172509253025054,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.04393258426966292,0.05,0.02,0.705062862932682,0.0036347661962470613,0.00018173830981235307,0.6992244273424149,0.7051256000995636,0.7111556828022003,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.04747191011235955,0.05,0.02,0.6992767959833145,0.0033761751214043028,0.00016880875607021514,0.693944874405861,0.6992844641208649,0.7052182406187057,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.05101123595505618,0.05,0.02,0.693196809142828,0.003329035151706613,0.00016645175758533065,0.6879496693611145,0.6932688653469086,0.6986545234918594,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.054550561797752806,0.05,0.02,0.6872606146335601,0.0033012295528562284,0.0001650614776428114,0.6822688788175583,0.6871905624866486,0.692691695690155,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.058089887640449436,0.05,0.02,0.6811531254649162,0.003444685307678806,0.0001722342653839403,0.6755582422018052,0.6812189519405365,0.6867729067802429,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.06162921348314607,0.05,0.02,0.6750777108967304,0.0035639267500281583,0.0001781963375014079,0.6689318299293519,0.6752575635910034,0.6808039844036102,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.0651685393258427,0.05,0.02,0.6693517069518566,0.0035523256197100925,0.00017761628098550463,0.6636362612247467,0.6693484783172607,0.6745731174945832,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.06870786516853933,0.05,0.02,0.6631504546105862,0.00337820711824306,0.000168910355912153,0.6573486208915711,0.6631107032299042,0.6689187288284302,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.07224719101123596,0.05,0.02,0.6572383388876915,0.003345482025305024,0.0001672741012652512,0.6520312190055847,0.6572309732437134,0.6629849940538406,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.07578651685393259,0.05,0.02,0.6510377404093742,0.003271448478056798,0.0001635724239028399,0.6455052018165588,0.6510293781757355,0.6564073175191879,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
