condition_id,a,c,eta,regime,mode,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,p_ever_unstable,p_ever_unstable_low,p_ever_unstable_high
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_cumulative_stress,0.041568724472801126,0.003530170536864034,0.00020381449097437357,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_operational_cost,0.06537039635519075,0.003300172049380853,0.0001905355221082114,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_quantum_risk,0.39980718753048217,0.002437245930267169,0.000140714459392107,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,no_resilience_reserve,-0.5135747175036157,0.0032539186537238695,0.00018786508106486205,1.0,0.9873570287754538,0.9999999999999998
2,0.15,0.03,0.27653707865168536,threshold_adjacent,pqc_consensus_only,0.27873711221628017,0.0022479752015034694,0.00012978690877196313,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,qkd_only,0.6744732697915102,0.002571209752429063,0.00014844886427079106,0.0,0.0,0.012642971224546036
2,0.15,0.03,0.27653707865168536,threshold_adjacent,static_threshold,0.14045555193618478,0.002226388428370085,0.00012854059584401365,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,full,0.08825997813948545,0.0035058970892999177,0.00020241306282584327,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,memoryless,0.07540289109590047,0.010713130771551744,0.0006185228934819062,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_consensus_risk,0.6157047219965895,0.0028914396563541286,0.0001669373463941615,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_crypto_risk,0.19667341322851678,0.00337784249632117,0.0001950198274531185,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_cumulative_stress,0.10783186090200578,0.0036346374685791868,0.00020984589208908932,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_operational_cost,0.1331603785952507,0.0035906650353958645,0.00020730714247555793,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_quantum_risk,0.38297926254295866,0.0025129207237375353,0.0001450835456302055,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,no_resilience_reserve,-0.45490890573596726,0.0030173750354862486,0.00017420822889840421,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.20739446707551815,buffered,pqc_consensus_only,0.2518162749633831,0.0021386470350596913,0.00012347484413933077,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,qkd_only,0.7688850321366313,0.002526515358636755,0.00014586843224206542,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.20739446707551815,buffered,static_threshold,0.2254270464244858,0.002319111226381019,0.00013389394908317644,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,full,-0.04804411488645303,0.003597550210928366,0.0002077046582702687,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.28739446707551813,stressed,memoryless,-0.060096996785998856,0.010678774986648864,0.0006165393613157163,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.28739446707551813,stressed,no_consensus_risk,0.47920729086105135,0.0027492866961379924,0.00015873014140947267,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,no_crypto_risk,0.07679897152989955,0.003451243337780736,0.00019925762701066105,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,no_cumulative_stress,-0.025534094719688916,0.0033840066459279246,0.00019537571479659696,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.28739446707551813,stressed,no_operational_cost,0.0008392128223398748,0.0030504577055495636,0.00017611825774506085,0.41333333333333333,0.3590487301690917,0.46980938484316287
3,0.15,0.05,0.28739446707551813,stressed,no_quantum_risk,0.3454444743431718,0.0026166149347088765,0.00015107033369197648,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,no_resilience_reserve,-0.5741081205283995,0.003111687644263484,0.00017965336990495546,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.28739446707551813,stressed,pqc_consensus_only,0.2357038944746133,0.0021431550055670836,0.00012373511193792495,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,qkd_only,0.6529671891214022,0.002551162759116165,0.0001472914505722266,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.28739446707551813,stressed,static_threshold,0.12656476756734594,0.0021824641064853373,0.00012600462393760054,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,full,0.020271287456350737,0.0032626567466880136,0.0001883695750973673,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,memoryless,0.007969975626551745,0.011299633474411612,0.000652384642819565,0.5633333333333334,0.5067592167427277,0.6183060069021631
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_consensus_risk,0.5475158598406326,0.0027829650437434955,0.00016067456171506257,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_crypto_risk,0.13662283061878075,0.00336877452694027,0.00019449628799681187,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_cumulative_stress,0.041509554896881275,0.003229931836962538,0.00018648020155344637,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_operational_cost,0.06683048948316174,0.003511547949669089,0.00020273931540137267,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_quantum_risk,0.36466716036893226,0.002537399196519542,0.00014649681091520977,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,no_resilience_reserve,-0.5146299090170225,0.003260597998803558,0.00018825071323283891,1.0,0.9873570287754538,0.9999999999999998
3,0.15,0.05,0.24739446707551815,threshold_adjacent,pqc_consensus_only,0.24363533796926135,0.0021601458755566303,0.000124716080274148,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,qkd_only,0.7110159885287505,0.0025204711354992713,0.0001455194688565186,0.0,0.0,0.012642971224546036
3,0.15,0.05,0.24739446707551815,threshold_adjacent,static_threshold,0.17614756430644424,0.002433846925174984,0.00014051821774161197,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,full,0.08749000525337677,0.0032854440833991697,0.00018968520259579738,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,memoryless,0.07435062763787648,0.01046724206822579,0.0006043265025763134,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,no_consensus_risk,0.6230671930028574,0.0029489340517854824,0.0001702567868620802,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,no_crypto_risk,0.20925721248895007,0.0032649483539616913,0.00018850188110500077,0.0,0.0,0.012642971224546036
4,0.2,0.01,0.18863359824609482,buffered,no_cumulative_stress,0.10693896854841997,0.0033084038611684696,0.0001910107859833613,0.0,0.0,0.012642971224546036
